ID Cliente	Zona	Pa√≠	Tipo de producto	Canal de venta	Prioridad	Fecha pedido	ID Pedido	Fecha env√≠	Unidades	Precio Unitario	Coste unitario	Importe venta total	Importe Coste total
C308	Europa	Hungary	Cosm√©tico	Offline	Alta	44373	368737065	44393	2300	437,2	263,33	1005560	605659
C309	Asia	Laos	Alimento infantil	Offline	Baja	44664	368751657	44711	7960	255,28	159,42	2032028,8	1268983,2
C31	Australia y Ocean√≠	Papua New Guinea	Verduras	Online	Alta	44611	126296269	44629	6948	154,06	90,93	1070408,88	631781,64
C310	¡frica	Yemen	Ropa	Online	Cr√≠tic	44617	369512975	44666	8005	109,28	35,84	874786,4	286899,2
C311	Europa	Russia	Cuidado personal	Offline	Alta	43862	370786273	43877	2753	81,73	56,67	225002,69	156012,51
C312	Asia	Philippines	Cereales	Offline	Alta	44265	371547162	44266	4552	205,7	117,11	936346,4	533084,72
C313	Australia y Ocean√≠	Marshall Islands	Frutas	Online	Baja	44187	371629559	44187	2783	9,33	6,92	25965,39	19258,36
C314	¡frica	Burkina Faso	Cuidado personal	Online	Cr√≠tic	44220	372177588	44238	8857	81,73	56,67	723882,61	501926,19
C315	Europa	Kosovo	Snacks	Offline	Media	44584	372393023	44633	1215	152,58	97,44	185384,7	118389,6
C316	Asia	North Korea	Material de oficina	Offline	Alta	44599	372889983	44648	333	651,21	524,96	216852,93	174811,68
C317	Asia	Bhutan	Snacks	Online	Alta	44256	373641431	44271	3713	152,58	97,44	566529,54	361794,72
C318	Europa	Switzerland	Material de oficina	Offline	Media	44737	374043118	44744	893	651,21	524,96	581530,53	468789,28
C319	¡frica	Libya	Cuidado personal	Offline	Alta	44759	378236806	44780	8440	81,73	56,67	689801,2	478294,8
C32	Asia	North Korea	Cuidado personal	Offline	Baja	44152	127702176	44198	663	81,73	56,67	54186,99	37572,21
C320	Centroam√©rica y Carib	Honduras	Verduras	Online	Alta	44231	379375779	44250	4953	154,06	90,93	763059,18	450376,29
C321	¡frica	Benin	Alimento infantil	Online	Media	44775	379511392	44824	6061	255,28	159,42	1547252,08	966244,62
C322	¡frica	Egypt	C√°rnico	Online	Media	43982	382108199	44004	9426	421,89	364,69	3976735,14	3437567,94
C323	Europa	Cyprus	Bebida	Online	Media	44291	382228791	44333	9740	47,45	31,79	462163	309634,6
C324	¡frica	Morocco	Cereales	Online	Alta	44108	385319554	44127	3726	205,7	117,11	766438,2	436351,86
C325	Europa	Estonia	Bebida	Offline	Alta	44600	386334502	44607	5140	47,45	31,79	243893	163400,6
C326	Asia	South Korea	Alimento infantil	Online	Cr√≠tic	43945	387219417	43967	9768	255,28	159,42	2493575,04	1557214,56
C327	Asia	Vietnam	Cosm√©tico	Online	Media	44124	387616813	44141	427	437,2	263,33	186684,4	112441,91
C328	¡frica	Syria	Snacks	Offline	Alta	44133	387804353	44141	1965	152,58	97,44	299819,7	191469,6
C329	Europa	Luxembourg	Ropa	Online	Baja	44678	388512885	44678	6263	109,28	35,84	684420,64	224465,92
C33	Europa	Montenegro	Ropa	Offline	Media	44160	128239905	44205	5067	109,28	35,84	553721,76	181601,28
C330	Centroam√©rica y Carib	Cuba	Cosm√©tico	Online	Alta	44528	388651931	44542	7232	437,2	263,33	3161830,4	1904402,56
C331	Asia	Maldives	C√°rnico	Offline	Alta	44162	388976371	44167	5813	421,89	364,69	2452446,57	2119942,97
C332	Asia	Taiwan	Bebida	Online	Media	44206	389095675	44249	4982	47,45	31,79	236395,9	158377,78
C333	Europa	Bosnia and Herzegovina	Snacks	Offline	Cr√≠tic	43868	389426124	43904	4742	152,58	97,44	723534,36	462060,48
C334	¡frica	Afghanistan	Cosm√©tico	Offline	Baja	44589	389917933	44595	7129	437,2	263,33	3116798,8	1877279,57
C335	Norteam√©ric	Canada	Cereales	Online	Media	44306	390498149	44320	1212	205,7	117,11	249308,4	141937,32
C336	¡frica	Qatar	C√°rnico	Offline	Media	44231	393162333	44263	8088	421,89	364,69	3412246,32	2949612,72
C337	Europa	Malta	Verduras	Offline	Baja	44159	394731318	44180	5889	154,06	90,93	907259,34	535486,77
C338	¡frica	Bahrain	Verduras	Online	Cr√≠tic	44031	395033872	44037	4773	154,06	90,93	735328,38	434008,89
C339	¡frica	Zambia	Frutas	Offline	Baja	44458	395414102	44459	1935	9,33	6,92	18053,55	13390,2
C34	Europa	Norway	Frutas	Offline	Alta	44840	128816258	44842	2822	9,33	6,92	26329,26	19528,24
C340	Asia	Bangladesh	Ropa	Online	Cr√≠tic	44109	399910342	44142	6598	109,28	35,84	721029,44	236472,32
C341	¡frica	Egypt	C√°rnico	Offline	Media	44409	401447999	44422	5017	421,89	364,69	2116622,13	1829649,73
C342	Asia	Japan	Ropa	Online	Cr√≠tic	44843	404564940	44866	5477	109,28	35,84	598526,56	196295,68
C343	Centroam√©rica y Carib	Jamaica	Cosm√©tico	Offline	Media	44521	406690967	44547	3296	437,2	263,33	1441011,2	867935,68
C344	¡frica	Namibia	Alimento infantil	Online	Media	44787	406726157	44790	5823	255,28	159,42	1486495,44	928302,66
C345	Australia y Ocean√≠	Federated States of Micronesia	C√°rnico	Offline	Cr√≠tic	44521	406833446	44542	7438	421,89	364,69	3138017,82	2712564,22
C346	¡frica	Iran	Ropa	Offline	Media	44840	408037650	44852	4552	109,28	35,84	497442,56	163143,68
C347	Asia	Malaysia	Cereales	Online	Alta	44397	408538901	44442	606	205,7	117,11	124654,2	70968,66
C348	Asia	Tajikistan	Verduras	Offline	Cr√≠tic	44078	409678733	44079	1076	154,06	90,93	165768,56	97840,68
C349	¡frica	Iran	C√°rnico	Offline	Alta	44397	410621154	44399	8465	421,89	364,69	3571298,85	3087100,85
C35	¡frica	Lesotho	Ropa	Offline	Baja	43928	130241477	43975	3619	109,28	35,84	395484,32	129704,96
C350	Australia y Ocean√≠	Samoa 	C√°rnico	Online	Cr√≠tic	43924	412863051	43957	7311	421,89	364,69	3084437,79	2666248,59
C351	¡frica	Botswana	Cosm√©tico	Online	Cr√≠tic	43987	413408935	44002	9179	437,2	263,33	4013058,8	2417106,07
C352	Europa	Austria	Alimento infantil	Online	Cr√≠tic	43973	414122188	44007	7669	255,28	159,42	1957742,32	1222591,98
C353	¡frica	Syria	Bebida	Online	Alta	43938	415760695	43952	3411	47,45	31,79	161851,95	108435,69
C354	¡frica	Senegal	Frutas	Online	Cr√≠tic	44084	416881215	44127	9066	9,33	6,92	84585,78	62736,72
C355	¡frica	Mauritius 	Cuidado personal	Offline	Media	44238	417172610	44284	4326	81,73	56,67	353563,98	245154,42
C356	¡frica	Cote d'Ivoire	Frutas	Online	Alta	44375	417890584	44385	915	9,33	6,92	8536,95	6331,8
C357	Centroam√©rica y Carib	Belize	Ropa	Offline	Alta	44092	418010747	44107	7588	109,28	35,84	829216,64	271953,92
C358	¡frica	Morocco	Cereales	Offline	Baja	44180	418734729	44180	5131	205,7	117,11	1055446,7	600891,41
C359	Australia y Ocean√≠	Australia	Dom√©stic	Online	Baja	44009	419711911	44053	1361	668,27	502,54	909515,47	683956,94
C36	Asia	Indonesia	C√°rnico	Online	Alta	44532	131271874	44545	9183	421,89	364,69	3874215,87	3348948,27
C360	¡frica	Senegal	Verduras	Online	Baja	44140	422283828	44178	6127	154,06	90,93	943925,62	557128,11
C361	Centroam√©rica y Carib	Antigua and Barbuda 	Verduras	Offline	Alta	44760	422456347	44772	6308	154,06	90,93	971810,48	573586,44
C362	Europa	Poland	Material de oficina	Online	Alta	44112	422620713	44124	817	651,21	524,96	532038,57	428892,32
C363	Europa	Kosovo	Cuidado personal	Online	Cr√≠tic	44244	423984134	44261	5595	81,73	56,67	457279,35	317068,65
C364	Asia	Malaysia	C√°rnico	Online	Media	44215	425073754	44238	8616	421,89	364,69	3635004,24	3142169,04
C365	Centroam√©rica y Carib	Guatemala	Bebida	Online	Alta	44799	425159585	44813	4885	47,45	31,79	231793,25	155294,15
C366	Australia y Ocean√≠	Vanuatu	Material de oficina	Online	Baja	44828	426708829	44864	1437	651,21	524,96	935788,77	754367,52
C367	Centroam√©rica y Carib	Nicaragua	Cuidado personal	Online	Alta	44847	427934491	44871	2341	81,73	56,67	191329,93	132664,47
C368	¡frica	Lesotho	Snacks	Offline	Media	44503	428924119	44529	3695	152,58	97,44	563783,1	360040,8
C369	Asia	Turkmenistan	Dom√©stic	Offline	Cr√≠tic	44114	429800879	44142	8629	668,27	502,54	5766501,83	4336417,66
C37	¡frica	Iraq	Bebida	Online	Alta	44163	131419074	44193	8268	47,45	31,79	392316,6	262839,72
C370	¡frica	Saudi Arabia	Cosm√©tico	Offline	Cr√≠tic	44142	430073392	44173	2304	437,2	263,33	1007308,8	606712,32
C371	Asia	Japan	Snacks	Online	Media	44675	430384099	44697	6912	152,58	97,44	1054632,96	673505,28
C372	Europa	Latvia	Dom√©stic	Online	Cr√≠tic	43862	430733001	43864	6678	668,27	502,54	4462707,06	3355962,12
C373	Norteam√©ric	Greenland	Ropa	Online	Cr√≠tic	44692	433588588	44704	2855	109,28	35,84	311994,4	102323,2
C374	Centroam√©rica y Carib	Costa Rica	Cereales	Online	Alta	44042	434753310	44046	8730	205,7	117,11	1795761	1022370,3
C375	Asia	Japan	Cuidado personal	Offline	Baja	44675	435800874	44694	4621	81,73	56,67	377674,33	261872,07
C376	Europa	Cyprus	Cereales	Offline	Cr√≠tic	44280	435887134	44291	2875	205,7	117,11	591387,5	336691,25
C377	¡frica	Pakistan	C√°rnico	Online	Baja	44350	437914454	44374	2874	421,89	364,69	1212511,86	1048119,06
C378	Europa	Monaco	Cosm√©tico	Online	Media	44433	438844430	44446	6028	437,2	263,33	2635441,6	1587353,24
C379	Asia	China	Cereales	Offline	Cr√≠tic	44748	438916528	44771	779	205,7	117,11	160240,3	91228,69
C38	Asia	Singapore	Cereales	Online	Cr√≠tic	44654	134189260	44693	1660	205,7	117,11	341462	194402,6
C380	Australia y Ocean√≠	New Zealand	C√°rnico	Online	Alta	44618	439667975	44628	7601	421,89	364,69	3206785,89	2772008,69
C381	Centroam√©rica y Carib	Guatemala	Alimento infantil	Offline	Baja	44032	440898787	44054	3999	255,28	159,42	1020864,72	637520,58
C382	¡frica	Libya	Snacks	Online	Media	44171	441600883	44187	9509	152,58	97,44	1450883,22	926556,96
C383	Europa	Liechtenstein	C√°rnico	Offline	Media	44797	442281520	44838	699	421,89	364,69	294901,11	254918,31
C384	¡frica	Democratic Republic of the Congo	Alimento infantil	Online	Alta	44776	442803370	44782	6167	255,28	159,42	1574311,76	983143,14
C385	Asia	Mongolia	Cuidado personal	Online	Cr√≠tic	44685	444336736	44697	1543	81,73	56,67	126109,39	87441,81
C386	Europa	Bosnia and Herzegovina	Frutas	Offline	Media	44203	444897210	44224	4487	9,33	6,92	41863,71	31050,04
C387	Centroam√©rica y Carib	Cuba	Cereales	Online	Cr√≠tic	44725	448416268	44757	9694	205,7	117,11	1994055,8	1135264,34
C388	Asia	Bhutan	Snacks	Offline	Media	44657	452096688	44666	3885	152,58	97,44	592773,3	378554,4
C389	Asia	Laos	Material de oficina	Online	Alta	44122	453863942	44126	817	651,21	524,96	532038,57	428892,32
C39	Asia	South Korea	Verduras	Online	Media	44331	134441602	44347	7177	154,06	90,93	1105688,62	652604,61
C390	Asia	Turkmenistan	Cuidado personal	Online	Baja	44431	454127442	44466	6275	81,73	56,67	512855,75	355604,25
C391	Australia y Ocean√≠	Papua New Guinea	Alimento infantil	Offline	Baja	44432	456428134	44434	3076	255,28	159,42	785241,28	490375,92
C392	¡frica	Qatar	Cosm√©tico	Offline	Alta	44164	456569755	44188	6069	437,2	263,33	2653366,8	1598149,77
C393	Australia y Ocean√≠	Palau	Ropa	Online	Baja	44335	457177865	44341	7135	109,28	35,84	779712,8	255718,4
C394	Asia	Philippines	Cereales	Online	Baja	44757	458289372	44773	184	205,7	117,11	37848,8	21548,24
C395	Australia y Ocean√≠	Papua New Guinea	C√°rnico	Offline	Baja	44865	458679473	44876	6158	421,89	364,69	2597998,62	2245761,02
C396	¡frica	Liberia	Verduras	Offline	Baja	44241	460272490	44252	8031	154,06	90,93	1237255,86	730258,83
C397	¡frica	Iran	Ropa	Offline	Alta	44181	461467683	44205	5809	109,28	35,84	634807,52	208194,56
C398	Centroam√©rica y Carib	Guatemala	Bebida	Offline	Cr√≠tic	44040	461794698	44063	1527	47,45	31,79	72456,15	48543,33
C399	Australia y Ocean√≠	Tuvalu	Snacks	Offline	Baja	43839	462265908	43855	4252	152,58	97,44	648770,16	414314,88
C4	¡frica	Iran	Frutas	Offline	Baja	44429	106919562	44471	9806	9,33	6,92	91489,98	67857,52
C40	¡frica	Lebanon	Dom√©stic	Online	Baja	44799	134709823	44805	4668	668,27	502,54	3119484,36	2345856,72
C400	Asia	Philippines	Material de oficina	Offline	Baja	44792	462449157	44819	5083	651,21	524,96	3310100,43	2668371,68
C401	Asia	Singapore	Ropa	Offline	Cr√≠tic	44607	463137519	44624	2151	109,28	35,84	235061,28	77091,84
C402	Asia	Laos	Verduras	Online	Media	44268	463209617	44280	5616	154,06	90,93	865200,96	510662,88
C403	Europa	Montenegro	Frutas	Offline	Alta	44387	464115130	44411	2671	9,33	6,92	24920,43	18483,32
C404	Centroam√©rica y Carib	Barbados	Snacks	Offline	Media	44674	464588487	44704	2538	152,58	97,44	387248,04	247302,72
C405	¡frica	Egypt	Snacks	Offline	Alta	44470	465397441	44513	1474	152,58	97,44	224902,92	143626,56
C406	¡frica	Sudan	Dom√©stic	Offline	Cr√≠tic	44302	466092240	44345	7765	668,27	502,54	5189116,55	3902223,1
C407	¡frica	Democratic Republic of the Congo	Snacks	Offline	Baja	44323	467821300	44367	6727	152,58	97,44	1026405,66	655478,88
C408	Centroam√©rica y Carib	Cuba	Cuidado personal	Online	Baja	44834	468951261	44861	5709	81,73	56,67	466596,57	323529,03
C409	¡frica	Ghana	Frutas	Offline	Media	44717	468973577	44726	9091	9,33	6,92	84819,03	62909,72
C41	Asia	Myanmar	Frutas	Online	Alta	44158	135033404	44196	1011	9,33	6,92	9432,63	6996,12
C410	Europa	Poland	Bebida	Online	Media	44042	469746911	44063	3285	47,45	31,79	155873,25	104430,15
C411	¡frica	Saudi Arabia	Bebida	Offline	Baja	44594	469912993	44627	1732	47,45	31,79	82183,4	55060,28
C412	Centroam√©rica y Carib	Barbados	Alimento infantil	Offline	Baja	44130	469914281	44156	9907	255,28	159,42	2529058,96	1579373,94
C413	Europa	Bosnia and Herzegovina	Frutas	Online	Alta	44205	472285783	44228	314	9,33	6,92	2929,62	2172,88
C414	¡frica	Lebanon	C√°rnico	Online	Media	44434	472535550	44440	7489	421,89	364,69	3159534,21	2731163,41
C415	Europa	Latvia	Dom√©stic	Offline	Cr√≠tic	44058	472555720	44107	3000	668,27	502,54	2004810	1507620
C416	Australia y Ocean√≠	Australia	Frutas	Online	Media	44551	477249372	44588	445	9,33	6,92	4151,85	3079,4
C417	¡frica	Jordan	Cereales	Online	Media	43881	477304303	43924	455	205,7	117,11	93593,5	53285,05
C418	Europa	United Kingdom	Cuidado personal	Offline	Media	44338	477683675	44343	5690	81,73	56,67	465043,7	322452,3
C419	Centroam√©rica y Carib	Haiti	Verduras	Offline	Baja	44705	477748906	44755	5843	154,06	90,93	900172,58	531303,99
C42	Asia	Vietnam	Ropa	Online	Alta	44827	136167657	44831	5120	109,28	35,84	559513,6	183500,8
C420	Asia	South Korea	Cuidado personal	Online	Cr√≠tic	43913	477993524	43927	2637	81,73	56,67	215522,01	149438,79
C421	¡frica	Niger	Bebida	Online	Cr√≠tic	44691	481168830	44718	4827	47,45	31,79	229041,15	153450,33
C422	¡frica	Mozambique	Verduras	Online	Cr√≠tic	44698	484756553	44725	3200	154,06	90,93	492992	290976
C423	Europa	Armenia	Cereales	Online	Baja	44349	485770642	44393	5572	205,7	117,11	1146160,4	652536,92
C424	Europa	Iceland	Frutas	Online	Media	44204	485921704	44222	1793	9,33	6,92	16728,69	12407,56
C425	Centroam√©rica y Carib	Panama	Bebida	Online	Baja	44449	487630593	44481	8743	47,45	31,79	414855,35	277939,97
C426	Europa	Switzerland	Bebida	Offline	Baja	44374	489209020	44402	5331	47,45	31,79	252955,95	169472,49
C427	¡frica	Mauritius 	Frutas	Online	Alta	43936	489661777	43974	7502	9,33	6,92	69993,66	51913,84
C428	Europa	Andorra	Material de oficina	Online	Media	44283	489902532	44289	3228	651,21	524,96	2102105,88	1694570,88
C429	Asia	Bangladesh	Material de oficina	Online	Alta	44102	489918839	44119	7514	651,21	524,96	4893191,94	3944549,44
C43	¡frica	Jordan	Frutas	Online	Baja	44676	136828553	44714	2935	9,33	6,92	27383,55	20310,2
C430	Australia y Ocean√≠	Tonga	Ropa	Online	Baja	44311	492007529	44327	7397	109,28	35,84	808344,16	265108,48
C431	Centroam√©rica y Carib	Jamaica	Bebida	Online	Alta	44412	492341411	44452	6944	47,45	31,79	329492,8	220749,76
C432	¡frica	Israel	Verduras	Online	Media	44053	492524659	44088	2253	154,06	90,93	347097,18	204865,29
C433	Europa	France	Cuidado personal	Offline	Cr√≠tic	44595	493361937	44634	6454	81,73	56,67	527485,42	365748,18
C434	¡frica	Benin	Snacks	Offline	Cr√≠tic	44411	493988502	44411	4709	152,58	97,44	718499,22	458844,96
C435	Asia	Philippines	Verduras	Offline	Media	44636	494221532	44644	9210	154,06	90,93	1418892,6	837465,3
C436	Europa	Slovakia	Frutas	Offline	Alta	44460	494225394	44473	4180	9,33	6,92	38999,4	28925,6
C437	Asia	Laos	Dom√©stic	Offline	Alta	44786	494945085	44791	875	668,27	502,54	584736,25	439722,5
C438	Australia y Ocean√≠	Nauru	C√°rnico	Online	Cr√≠tic	44577	497138059	44615	2580	421,89	364,69	1088476,2	940900,2
C439	¡frica	Benin	Snacks	Online	Media	44509	497225606	44509	9614	152,58	97,44	1466904,12	936788,16
C44	Australia y Ocean√≠	Palau	Material de oficina	Offline	Baja	44854	137319076	44887	2430	651,21	524,96	1582440,3	1275652,8
C440	Centroam√©rica y Carib	Guatemala	Verduras	Online	Cr√≠tic	44361	498232400	44411	4323	154,06	90,93	666001,38	393090,39
C441	Centroam√©rica y Carib	Belize	Snacks	Online	Alta	44578	498774850	44604	6090	152,58	97,44	929212,2	593409,6
C442	¡frica	Tunisia 	Alimento infantil	Offline	Cr√≠tic	44711	498863685	44747	6323	255,28	159,42	1614135,44	1008012,66
C443	¡frica	Republic of the Congo	C√°rnico	Offline	Alta	43934	498948657	43959	3467	421,89	364,69	1462692,63	1264380,23
C444	Australia y Ocean√≠	Kiribati	Ropa	Offline	Baja	44702	500025403	44752	7994	109,28	35,84	873584,32	286504,96
C445	Europa	Albania	Verduras	Offline	Baja	43872	500550687	43878	7410	154,06	90,93	1141584,6	673791,3
C446	Australia y Ocean√≠	Palau	C√°rnico	Online	Baja	44714	501440322	44717	1250	421,89	364,69	527362,5	455862,5
C447	¡frica	Angola	Cuidado personal	Online	Alta	43857	503644883	43896	6083	81,73	56,67	497163,59	344723,61
C448	¡frica	Swaziland	Snacks	Offline	Media	44343	505354201	44366	505	152,58	97,44	77052,9	49207,2
C449	Centroam√©rica y Carib	Barbados	Verduras	Online	Baja	44660	505433166	44665	149	154,06	90,93	22954,94	13548,57
C45	Centroam√©rica y Carib	Antigua and Barbuda 	Cereales	Offline	Cr√≠tic	44047	138231027	44071	8611	205,7	117,11	1771282,7	1008434,21
C450	Europa	Sweden	Cosm√©tico	Online	Cr√≠tic	44489	506900441	44537	2674	437,2	263,33	1169072,8	704144,42
C451	¡frica	Zambia	Verduras	Online	Cr√≠tic	44180	507386672	44230	2773	154,06	90,93	427208,38	252148,89
C452	¡frica	Sierra Leone	Ropa	Online	Cr√≠tic	44228	507809388	44255	7169	109,28	35,84	783428,32	256936,96
C453	¡frica	Sierra Leone	Cosm√©tico	Offline	Media	44754	508005511	44784	9619	437,2	263,33	4205426,8	2532971,27
C454	Europa	Andorra	Verduras	Online	Media	43938	508827769	43964	5906	154,06	90,93	909878,36	537032,58
C455	¡frica	Seychelles 	Alimento infantil	Offline	Media	44804	510174882	44820	8850	255,28	159,42	2259228	1410867
C456	Europa	Andorra	Dom√©stic	Online	Baja	44260	514738929	44279	3299	668,27	502,54	2204622,73	1657879,46
C457	Centroam√©rica y Carib	Costa Rica	Bebida	Offline	Baja	44058	514905440	44098	1132	47,45	31,79	53713,4	35986,28
C458	¡frica	Burundi	Cosm√©tico	Offline	Baja	44007	515648305	44054	6261	437,2	263,33	2737309,2	1648709,13
C459	Australia y Ocean√≠	Fiji	Ropa	Online	Media	44589	515816104	44635	9627	109,28	35,84	1052038,56	345031,68
C46	Australia y Ocean√≠	Papua New Guinea	Cuidado personal	Offline	Baja	44217	138554179	44224	8513	81,73	56,67	695767,49	482431,71
C460	Norteam√©ric	Canada	Bebida	Online	Media	44342	516319072	44349	4206	47,45	31,79	199574,7	133708,74
C461	Asia	Philippines	Bebida	Offline	Cr√≠tic	44560	516876542	44601	1	47,45	31,79	47,45	31,79
C462	Asia	Turkmenistan	Snacks	Offline	Baja	44599	518138253	44616	9049	152,58	97,44	1380696,42	881734,56
C463	Europa	Ukraine	Ropa	Online	Alta	44480	521671903	44526	417	109,28	35,84	45569,76	14945,28
C464	Asia	Indonesia	Cuidado personal	Online	Media	44375	521885192	44375	5203	81,73	56,67	425241,19	294854,01
C465	¡frica	Sao Tome and Principe	Verduras	Offline	Baja	44076	522280871	44118	1539	154,06	90,93	237098,34	139941,27
C466	Asia	Indonesia	Cuidado personal	Online	Cr√≠tic	44571	523235309	44617	9584	81,73	56,67	783300,32	543125,28
C467	Asia	India	Verduras	Online	Cr√≠tic	44380	523241317	44404	6531	154,06	90,93	1006165,86	593863,83
C468	¡frica	Israel	Alimento infantil	Online	Media	44261	524310338	44265	1604	255,28	159,42	409469,12	255709,68
C469	¡frica	Qatar	Verduras	Online	Alta	44596	524612033	44596	1057	154,06	90,93	162841,42	96113,01
C47	Centroam√©rica y Carib	El Salvador	Ropa	Offline	Media	44867	139070880	44884	6205	109,28	35,84	678082,4	222387,2
